sqft_living,sqft_living15,sqft_liv_per_bedroom,bathrooms,bedrooms,lat,grade,price,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
1820,1600,455.0,3.0,4,47.5468,7,320000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,2650,625.0,2.75,4,47.5901,8,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1530,1850,510.0,1.75,3,47.4435,8,317000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,1500,500.0,2.25,3,47.3124,7,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1010,1010,336.6666666666667,1.5,3,47.5998,8,356999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1700,490.0,2.0,3,47.6398,7,640000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1910,1590,636.6666666666666,1.75,3,47.4185,7,250000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,1780,596.0,3.5,5,47.6782,10,1290000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1240,1540,413.3333333333333,1.0,3,47.5166,6,210000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,2099,699.6666666666666,2.5,3,47.3521,7,289950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,2300,826.6666666666666,2.5,3,47.4381,8,415000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,1210,373.3333333333333,1.0,3,47.7182,7,355500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920,1530,460.0,1.0,2,47.5245,5,255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1010,1190,336.6666666666667,1.0,3,47.3781,6,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3920,1830,784.0,2.0,5,47.5798,7,760000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,1590,840.0,2.0,3,47.5767,8,650000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,2260,900.0,1.75,3,47.3397,7,625000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1190,1250,396.6666666666667,1.75,3,47.3151,7,235000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,3340,1033.3333333333333,2.5,3,47.6854,10,894400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,1620,683.3333333333334,1.75,3,47.2837,7,252000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,1850,550.0,2.5,3,47.4051,7,268000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,2760,655.0,2.5,4,47.4357,9,460000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,2060,686.6666666666666,2.5,3,47.3909,7,244615.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1780,1730,445.0,3.0,4,47.5488,7,350000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,2250,495.0,1.5,4,47.584,8,615000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,2665,672.25,2.5,4,47.3799,9,368000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1490,513.3333333333334,2.0,3,47.7372,6,229000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1820,2370,606.6666666666666,2.5,3,47.3693,8,307635.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1860,1870,620.0,2.25,3,47.3875,7,350000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1580,2630,526.6666666666666,2.25,3,47.5503,8,602000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,1090,400.0,1.75,2,47.5559,6,388000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,1140,380.0,1.0,3,47.7093,6,160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1380,770.0,2.0,2,47.7044,7,582500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3360,3360,672.0,2.75,5,47.7754,9,738515.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3270,1870,1090.0,3.0,3,47.6692,10,765000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,3800,995.0,2.75,4,47.6286,11,970000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,1850,760.0,1.75,3,47.7096,6,540000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1870,2040,623.3333333333334,2.5,3,47.7552,8,458000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1860,1820,620.0,2.25,3,47.3879,7,330000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1640,2054,820.0,1.0,2,47.6912,7,577500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2120,1690,706.6666666666666,2.5,3,47.681,7,575000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2240,746.6666666666666,2.5,3,47.3503,8,315000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1880,2180,626.6666666666666,2.25,3,47.3631,8,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2820,2880,705.0,2.25,4,47.6097,9,1080000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1320,1640,330.0,1.0,4,47.5457,7,229000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,1770,515.0,1.0,2,47.5291,7,230005.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,1040,380.0,1.0,2,47.5045,5,92000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,3430,1156.6666666666667,3.5,3,47.711,9,834800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1560,1560,520.0,3.5,3,47.6248,8,625000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1830,2310,610.0,2.75,3,47.5307,10,593000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,1860,645.0,1.5,2,47.6118,8,268500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,1460,443.3333333333333,1.0,3,47.7204,7,386900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1460,1470,486.6666666666667,1.0,3,47.7246,8,399000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2240,2190,746.6666666666666,2.5,3,47.3485,8,349950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1450,1380,483.3333333333333,1.75,3,47.4569,7,300000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,2950,446.6666666666667,1.75,3,47.7207,7,330000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1200,1230,400.0,1.5,3,47.6384,8,464950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1608,2009,536.0,2.5,3,47.2583,8,280000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,1960,340.0,2.0,4,47.6736,7,507000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2070,2180,517.5,2.25,4,47.6678,8,645000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270,1270,423.3333333333333,1.5,3,47.6989,8,440000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1770,2410,885.0,2.5,2,47.7345,8,1180000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1760,1450,586.6666666666666,1.75,3,47.2868,7,269950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,2000,488.0,3.5,5,47.5814,7,519950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,1400,700.0,2.0,2,47.7262,8,431750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2660,1510,665.0,2.5,4,47.6609,8,900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830,1610,415.0,1.5,2,47.6363,7,425000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1270,1610,635.0,2.0,2,47.6776,8,438000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,970,395.0,1.0,2,47.5487,6,280000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,1210,553.3333333333334,2.5,3,47.6801,7,605000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1790,1790,447.5,1.75,4,47.7769,8,380000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,1300,560.0,0.75,1,47.675,4,299000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,2140,440.0,1.0,3,47.4806,7,159000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1260,630.0,1.0,2,47.6805,7,528000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1220,1390,406.6666666666667,1.0,3,47.6088,7,672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3100,3000,1033.3333333333333,2.5,3,47.7635,10,930000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1890,1010,630.0,2.5,3,47.6642,8,726000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2540,1520,635.0,3.5,4,47.6857,8,799990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3170,3920,1056.6666666666667,2.75,3,47.6611,9,1090000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2680,1860,536.0,3.0,5,47.4401,8,375000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,1580,403.3333333333333,1.0,3,47.5728,8,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1050,1050,350.0,1.0,3,47.5169,7,165000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,3020,753.3333333333334,2.25,3,47.6386,9,778000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,1150,413.3333333333333,1.75,3,47.4576,7,361810.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,2580,756.6666666666666,2.5,3,47.5622,10,716000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1430,473.3333333333333,2.25,3,47.5725,7,410000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1010,480.0,1.0,2,47.6946,6,280000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3080,2480,770.0,2.25,4,47.5344,9,1170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3950,2480,1316.6666666666667,3.5,3,47.697,9,784000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1530,1340,382.5,2.5,4,47.5766,7,350000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2450,666.6666666666666,2.5,3,47.7067,9,577500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2240,1530,560.0,3.0,4,47.5598,7,530000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,1800,450.0,2.5,4,47.5962,8,515000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,1510,456.6666666666667,1.5,3,47.7302,7,375000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2876,3500,575.2,3.0,5,47.5528,9,895000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2110,2120,1055.0,1.75,2,47.4912,9,802000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,2450,565.0,2.5,4,47.3488,8,325000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,2860,733.3333333333334,1.5,3,47.6404,9,924000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2160,1990,720.0,2.5,3,47.4166,8,354000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,1000,500.0,1.0,2,47.6926,6,380000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1500,1510,500.0,1.5,3,47.4658,7,392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2910,2680,970.0,2.5,3,47.4602,10,610000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,2480,652.5,2.5,4,47.345,8,337000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2280,2200,760.0,2.5,3,47.6574,9,1330000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1770,1680,590.0,2.5,3,47.6965,8,436110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1710,2220,570.0,2.5,3,47.2635,8,304000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2090,1660,522.5,2.0,4,47.6881,7,619400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1860,1980,620.0,2.0,3,47.5898,7,615000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,1640,553.3333333333334,1.5,3,47.6409,7,578000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2040,2040,510.0,1.75,4,47.3844,7,545000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2050,2220,683.3333333333334,1.75,3,47.6374,8,739000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2820,1560,564.0,3.25,5,47.5357,7,408000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,1240,775.0,2.5,4,47.6961,9,967000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2190,2850,730.0,1.75,3,47.64,9,1570000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950,2040,475.0,1.0,2,47.6288,7,450000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820,1770,820.0,1.0,1,47.5472,8,194000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1920,423.3333333333333,2.25,3,47.6581,7,543500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2860,1990,715.0,3.5,4,47.6262,10,1450000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1620,1400,405.0,1.75,4,47.7025,7,385000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2070,2030,690.0,2.5,3,47.3658,8,325000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,2430,582.5,2.5,4,47.4836,8,471000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1620,1660,540.0,1.75,3,47.4749,7,314000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,2820,710.0,2.25,3,47.7462,8,482975.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2310,2310,770.0,2.75,3,47.6357,7,785000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,1540,453.3333333333333,2.5,3,47.3304,8,248500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3320,3320,664.0,2.5,5,47.5865,9,800000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1380,490.0,2.25,3,47.5478,8,430000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,1840,426.0,2.5,5,47.5071,7,360000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,2430,607.5,3.0,4,47.3533,8,412000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720,1250,360.0,1.0,2,47.5054,6,195000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2270,783.3333333333334,2.0,3,47.6609,7,510000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,3550,858.0,3.0,5,47.5473,9,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1510,1750,503.3333333333333,1.5,3,47.2156,7,327000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1010,1010,336.6666666666667,1.0,3,47.4905,6,254000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,2020,422.0,1.75,5,47.7737,7,300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2560,2800,853.3333333333334,2.5,3,47.5361,9,750000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,1160,386.6666666666667,1.0,3,47.7431,7,325000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1800,1720,600.0,1.75,3,47.6514,7,655000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,1010,440.0,1.0,2,47.6475,7,330000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3050,1170,1016.6666666666666,3.25,3,47.3881,8,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2060,2060,686.6666666666666,2.5,3,47.5415,7,418500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2860,1760,715.0,2.5,4,47.6631,7,724950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2130,1940,532.5,2.5,4,47.4518,8,381000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2270,643.3333333333334,1.75,3,47.3317,8,295000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2130,2090,532.5,2.75,4,47.3788,7,325250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1010,1760,505.0,1.5,2,47.6757,5,440000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1840,1840,460.0,1.75,4,47.4002,7,279000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,2180,590.0,2.25,3,47.7724,8,370000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1460,1850,486.6666666666667,2.0,3,47.6233,7,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1610,2010,536.6666666666666,2.0,3,47.5672,8,450000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,970,610.0,1.0,1,47.6911,5,314200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2160,1230,540.0,3.5,4,47.6103,8,601000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2090,1850,696.6666666666666,1.0,3,47.5304,8,478500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,2730,472.5,3.0,4,47.7112,9,597500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1100,1390,550.0,2.0,2,47.6797,7,450000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3010,3490,752.5,4.0,4,47.5833,10,765000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,1700,437.5,2.75,4,47.6143,8,750000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2690,2640,672.5,2.75,4,47.5537,8,563750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,1840,502.0,2.5,5,47.7212,7,475000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1610,1610,536.6666666666666,2.5,3,47.3661,7,245000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,2510,636.6666666666666,1.75,3,47.19,8,323000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3360,2580,840.0,3.5,4,47.3047,9,412000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1440,1980,720.0,1.0,2,47.7223,7,803000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2450,2330,612.5,2.75,4,47.5261,9,619420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,2070,620.0,2.5,3,47.3974,7,472000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3400,1800,566.6666666666666,2.75,6,47.6728,8,715000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1600,1410,400.0,1.0,4,47.277,6,154950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,2320,523.3333333333334,2.25,6,47.6116,8,740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
990,2090,495.0,1.0,2,47.4145,6,220500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,2410,636.6666666666666,2.25,3,47.73,7,531000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1330,1200,665.0,1.0,2,47.6901,6,417500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,2200,390.0,1.0,2,47.7383,7,306000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2753,2680,917.6666666666666,2.5,3,47.4041,9,1350000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,1650,946.6666666666666,1.75,3,47.3516,7,270000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,2940,576.0,2.75,5,47.7048,8,733000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1890,1510,630.0,1.5,3,47.3454,7,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,1340,510.0,1.5,2,47.6801,8,441750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4150,3330,1037.5,3.5,4,47.6746,11,1180000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1540,420.0,1.5,3,47.6693,7,499000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1090,1160,545.0,1.5,2,47.717,7,249000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1160,1520,386.6666666666667,1.0,3,47.7267,7,315500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,1800,505.0,1.0,2,47.6711,7,470450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3740,2920,748.0,3.25,5,47.5599,9,915557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1720,1120,573.3333333333334,1.75,3,47.3173,7,230000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,1910,622.5,2.0,4,47.2725,8,590000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
